VBELN;POSNR;FKART;FKDAT;VKORG;SPART;KUNAG;WAERK;BUKRS;VBTYP;RFBSK;FKSTO;SFAKN;ERDAT;MATNR;ARKTX;FKIMG;NETWR;MWSBP;WERKS;MATKL;PSTYV;AUBEL;CHARG;SELLER_ID;SELLER_NOMBRE;SELLER_APELLIDO;SELLER_RUT;SELLER_EMAIL
0096313531;000040;ZFTC;20240409;1000;N1;76738283-9;USD;1000;M;C;;;20240409;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;336.06;0.00;1IQ9;0016;ZTAN;0004400109;013574046;;;;;
0096318466;000010;ZZNB;20240412;1000;N1;91502000-3;USD;1000;M;C;;;20240412;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;458.14;0.00;1IQ8;0016;ZTAN;0004404279;013574046;;;;;
0096325383;000020;ZZNB;20240417;1000;N1;96625710-5;USD;1000;M;C;;;20240417;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;509.88;0.00;1IQ8;0016;ZTAN;0004409002;007883006;;;;;
0096325428;000010;ZZNB;20240417;1000;N1;91502000-3;USD;1000;M;C;;;20240417;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;370.82;0.00;1IQ8;0016;ZTAN;0004409098;007883006;;;;;
0096325466;000020;ZZNB;20240417;1000;N1;96625710-5;USD;1000;M;C;;;20240417;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;509.88;0.00;1IQ8;0016;ZTAN;0004409004;007883006;;;;;
0096325522;000020;ZZNB;20240417;1000;N1;96625710-5;USD;1000;M;C;;;20240417;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;509.88;0.00;1IQ8;0016;ZTAN;0004409008;007883006;;;;;
0096325612;000020;ZZNB;20240417;1000;N1;96625710-5;USD;1000;M;C;;;20240417;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;509.88;0.00;1IQ8;0016;ZTAN;0004409009;007883006;;;;;
0096331205;000010;ZZNB;20240422;1000;N1;91502000-3;USD;1000;M;C;;;20240422;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;370.82;0.00;1IQ8;0016;ZTAN;0004413275;007883006;;;;;
0096351757;000010;ZZNB;20240503;1000;N1;77225200-5;USD;1000;M;C;;;20240503;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;324.90;0.00;1IQ8;0016;ZTAN;0004425499;013574046;;;;;
0096365961;000010;ZZNB;20240514;1000;N1;77225200-5;USD;1000;M;C;;;20240514;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;1.000;84.07;0.00;1IQ8;0016;ZTAN;0004435356;013574046;;;;;
0096365964;000010;ZZNB;20240514;1000;N1;77225200-5;USD;1000;M;C;;;20240514;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;336.27;0.00;1IQ8;0016;ZTAN;0004435357;013574046;;;;;
0096369019;000020;ZZNB;20240516;1000;N1;77183183-4;USD;1000;M;C;;;20240516;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;516.11;0.00;1IQ8;0016;ZTAN;0004437669;007883006;;;;;
0096378020;000010;ZZNB;20240523;1000;N1;91502000-3;USD;1000;M;C;;;20240523;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;370.82;0.00;1IQ8;0016;ZTAN;0004443935;007883006;;;;;
0096380340;000010;ZZNB;20240524;1000;N1;77805869-3;USD;1000;M;C;;;20240524;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;1025.98;0.00;1IQ8;0016;ZTAN;0004445431;013574046;;;;;
0096385506;000010;ZZNB;20240528;1000;N1;77225200-5;USD;1000;M;C;;;20240528;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;344.43;0.00;1IQ8;0016;ZTAN;0004448839;013574046;;;;;
0096391119;000010;ZZNB;20240530;1000;N1;91502000-3;USD;1000;M;C;;;20240530;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;231.88;0.00;1IQ8;0016;ZTAN;0004452027;019580022;;;;;
0096391314;000020;ZZNB;20240530;1000;N1;91502000-3;USD;1000;M;C;;;20240530;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;370.82;0.00;1IQ8;0016;ZTAN;0004452181;007883006;;;;;
0096396554;000010;ZZNB;20240603;1000;N1;91502000-3;USD;1000;M;C;;;20240603;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;12.000;695.63;0.00;1IQ8;0016;ZTAN;0004454510;019580022;;;;;
0096399639;000020;ZZNB;20240604;1000;N1;96538130-9;USD;1000;M;C;;;20240604;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;592.55;0.00;1IQ9;0016;ZTAN;0004457192;013574004;;;;;
0096400038;000010;ZZNB;20240605;1000;N1;76406208-6;USD;1000;M;C;;;20240605;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;454.22;0.00;1IQ8;0016;ZTAN;0004457428;022269029;;;;;
0096406231;000010;ZZNB;20240610;1000;N1;77225200-5;USD;1000;M;C;;;20240610;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;5.000;422.76;0.00;1IQ8;0016;ZTAN;0004461903;019580022;;;;;
0096409088;000010;ZZNB;20240611;1000;N1;77225200-5;USD;1000;M;C;;;20240611;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;335.86;0.00;1IQ8;0016;ZTAN;0004464016;013574046;;;;;
0096409754;000010;ZZNB;20240612;1000;N1;52001387-3;USD;1000;M;C;;;20240612;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;8.000;913.98;0.00;1IQ8;0016;ZTAN;0004464538;013574046;;;;;
0096412048;000010;ZZNB;20240613;1000;N1;77225200-5;USD;1000;M;C;;;20240613;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;338.94;0.00;1IQ8;0016;ZTAN;0004466217;013574046;;;;;
0096415801;000010;ZZNB;20240617;1000;N1;96625710-5;USD;1000;M;C;;;20240617;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;40.000;4268.73;0.00;1IQ8;0016;ZTAN;0004468723;019580022;;;;;
0096420257;000020;ZZNB;20240619;1000;N1;91502000-3;USD;1000;M;C;;;20240619;000000000000745290;245/75 R 16 SL369 10PR 120/116Q TL;4.000;231.82;0.00;1IQ8;0016;ZTAN;0004471678;022269029;;;;;
0096421521;000010;ZZNB;20240621;1000;N1;91502000-3;USD;1000;M;C;;;20240621;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;367.77;0.00;1IQ8;0016;ZTAN;0004472590;013574004;;;;;
0096161051;000010;ZZNB;20240103;1000;N1;91502000-3;USD;1000;M;C;;;20240103;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;754.22;0.00;1IQ8;0016;ZTAN;0004300038;057180005;;;;;
0096161564;000020;ZZNB;20240103;1000;N1;99576460-1;USD;1000;M;C;;;20240103;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;570.15;0.00;1IQ8;0016;ZTAN;0004300384;057180005;;;;;
0096161944;000010;ZZNB;20240103;1000;N1;99576460-1;USD;1000;M;C;;;20240103;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;285.09;0.00;1IQ8;0016;ZTAN;0004300697;057180005;;;;;
0096167538;000020;ZZNB;20240108;1000;N1;12831904-2;USD;1000;M;C;;;20240108;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;294.85;0.00;1IQ8;0016;ZTAN;0004304902;057180005;;;;;
0096173066;000020;ZZNB;20240111;1000;N1;91502000-3;USD;1000;M;C;;;20240111;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;377.11;0.00;1IQ8;0016;ZTAN;0004309199;057180005;;;;;
0096173152;000010;ZZNB;20240111;1000;N1;91502000-3;USD;1000;M;C;;;20240111;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;754.22;0.00;1IQ8;0016;ZTAN;0004309336;057180005;;;;;
0096181572;000010;ZZNB;20240117;1000;N1;15012343-7;USD;1000;M;C;;;20240117;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;508.84;0.00;1IQ8;0016;ZTAN;0004315131;057180005;;;;;
0096188225;000010;ZZAM;20240122;1000;N1;93546000-K;CLP;1000;M;C;;;20240122;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;10977.20;0.00;1PA1;0016;ZTAN;0004319383;2400115805;;;;;
0096188252;000020;ZZNB;20240122;1000;N1;91502000-3;USD;1000;M;C;;;20240122;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;377.11;0.00;1IQ8;0016;ZTAN;0004319709;057180005;;;;;
0096190876;000010;ZZAM;20240123;1000;N1;78137730-9;CLP;1000;M;C;;;20240123;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;2837.77;0.00;1PA1;0016;ZTAN;0004321487;2400115805;;;;;
0096194854;000010;ZZAM;20240125;1000;N1;78137730-9;CLP;1000;M;C;;;20240125;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;11351.08;0.00;1PA1;0016;ZTAN;0004324285;2400115805;;;;;
0096198157;000010;ZZAM;20240126;1000;N1;78137730-9;CLP;1000;M;C;;;20240126;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;11351.08;0.00;1PA1;0016;ZTAN;0004326062;2400115805;;;;;
0096202522;000010;ZZNB;20240130;1000;N1;99576460-1;USD;1000;M;C;;;20240130;000000000000701510;1200 R 24 CR926B 18PR SET;3.000;812.18;0.00;1IQ8;0016;ZTAN;0004328942;057180005;;;;;
0096202522;000020;ZZNB;20240130;1000;N1;99576460-1;USD;1000;M;C;;;20240130;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;270.72;0.00;1IQ8;0016;ZTAN;0004328942;002471004;;;;;
0096210188;000020;ZZAM;20240201;1000;N1;76346897-6;CLP;1000;M;C;;;20240201;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;10977.19;0.00;1PA1;0016;ZTAN;0004332675;2400115805;;;;;
0096210531;000020;ZZNB;20240201;1000;N1;91502000-3;USD;1000;M;C;;;20240201;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004332887;002471004;;;;;
0096212797;000020;ZZNB;20240202;1000;N1;91502000-3;USD;1000;M;C;;;20240202;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004334536;002471004;;;;;
0096214552;000010;ZZAM;20240205;1000;N1;77841286-1;CLP;1000;M;C;;;20240205;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;2791.58;0.00;1PA1;0016;ZTAN;0004335988;2400115805;;;;;
0096216167;000010;ZZNB;20240206;1000;N1;77849990-8;USD;1000;M;C;;;20240206;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;508.22;0.00;1IQ8;0016;ZTAN;0004337002;002471004;;;;;
0096216712;000010;ZZAM;20240206;1000;N1;77173691-2;CLP;1000;M;C;;;20240206;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;11748.29;0.00;1PA1;0016;ZTAN;0004337543;2400115805;;;;;
0096217394;000010;ZZAM;20240207;1000;N1;93659000-4;CLP;1000;M;C;;;20240207;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;2987.27;0.00;1PA1;0016;ZTAN;0004338114;2400115805;;;;;
0096218600;000010;ZZAM;20240207;1000;N1;77841286-1;CLP;1000;M;C;;;20240207;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;2791.58;0.00;1PA1;0016;ZTAN;0004339110;2400115805;;;;;
0096220274;000010;ZZAM;20240208;1000;N1;78137730-9;CLP;1000;M;C;;;20240208;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;11351.08;0.00;1PA1;0016;ZTAN;0004340304;2400115805;;;;;
0096220651;000010;ZZNB;20240209;1000;N1;91502000-3;USD;1000;M;C;;;20240209;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004340619;002471004;;;;;
0096228363;000010;ZZNB;20240215;1000;N1;7130347-0;USD;1000;M;C;;;20240215;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;488.80;0.00;1IQ8;0016;ZTAN;0004346067;002471004;;;;;
0096228554;000010;ZZNB;20240215;1000;N1;91502000-3;USD;1000;M;C;;;20240215;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004346217;002471004;;;;;
0096228594;000030;ZZNB;20240215;1000;N1;91502000-3;USD;1000;M;C;;;20240215;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004346272;002471004;;;;;
0096230162;000020;ZZNB;20240216;1000;N1;76501575-8;USD;1000;M;C;;;20240216;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;243.87;0.00;1IQ8;0016;ZTAN;0004347295;002471004;;;;;
0096230417;000020;ZZNB;20240216;1000;N1;91502000-3;USD;1000;M;C;;;20240216;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004347483;002471004;;;;;
0096230589;000010;ZZAM;20240216;1000;N1;78137730-9;CLP;1000;M;C;;;20240216;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;11351.08;0.00;1PA1;0016;ZTAN;0004347615;2400115805;;;;;
0096235158;000020;ZZNB;20240220;1000;N1;76440323-1;USD;1000;M;C;;;20240220;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;971.14;0.00;1IQ8;0016;ZTAN;0004350803;002471004;;;;;
0096259010;000020;ZZNB;20240305;1000;N1;91502000-3;USD;1000;M;C;;;20240305;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;182.36;0.00;1IQ8;0016;ZTAN;0004365020;002471004;;;;;
0096260419;000020;ZZNB;20240306;1000;N1;91502000-3;USD;1000;M;C;;;20240306;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004366072;002471004;;;;;
0096263988;000010;ZZNB;20240307;1000;N1;91502000-3;USD;1000;M;C;;;20240307;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004368455;002471004;;;;;
0096272348;000010;ZZNB;20240314;1000;N1;91502000-3;USD;1000;M;C;;;20240314;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;182.36;0.00;1IQ8;0016;ZTAN;0004374507;002471004;;;;;
0096276279;000010;ZZNB;20240318;1000;N1;91502000-3;USD;1000;M;C;;;20240318;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;364.72;0.00;1IQ8;0016;ZTAN;0004377383;002471004;;;;;
0096277873;000010;ZZNB;20240319;1000;N1;91502000-3;USD;1000;M;C;;;20240319;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004378450;002471004;;;;;
0096279593;000020;ZZNB;20240319;1000;N1;96538130-9;USD;1000;M;C;;;20240319;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1100.40;0.00;1IQ9;0016;ZTAN;0004379671;002471004;;;;;
0096282342;000010;ZZNB;20240321;1000;N1;91502000-3;USD;1000;M;C;;;20240321;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004381432;002471004;;;;;
0096284036;000010;ZZNB;20240322;1000;N1;91502000-3;USD;1000;M;C;;;20240322;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;729.45;0.00;1IQ8;0016;ZTAN;0004382744;002471004;;;;;
0096289284;000010;ZZAM;20240326;1000;N1;78137730-9;CLP;1000;M;C;;;20240326;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;10977.20;0.00;1PA1;0016;ZTAN;0004386253;2400639602;;;;;
0096295392;000010;ZZAM;20240328;1000;N1;78137730-9;CLP;1000;M;C;;;20240328;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;10977.20;0.00;1PA1;0016;ZTAN;0004389502;2400639602;;;;;
0096299932;000010;ZZAM;20240401;1000;N1;78137730-9;CLP;1000;M;C;;;20240401;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;5488.60;0.00;1PA1;0016;ZTAN;0004391397;2400639602;;;;;
0096300578;000020;ZZNB;20240401;1000;N1;91502000-3;USD;1000;M;C;;;20240401;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;182.36;0.00;1IQ8;0016;ZTAN;0004392019;002471004;;;;;
0096301387;000010;ZZNB;20240402;1000;N1;99576460-1;USD;1000;M;C;;;20240402;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;255.59;0.00;1IQ8;0016;ZTAN;0004392602;002471004;;;;;
0096301387;000030;ZZNB;20240402;1000;N1;99576460-1;USD;1000;M;C;;;20240402;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;255.58;0.00;1IQ8;0016;ZTAN;0004392602;007883006;;;;;
0096301441;000010;ZZNB;20240402;1000;N1;91502000-3;USD;1000;M;C;;;20240402;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004392706;007883006;;;;;
0096302877;000010;ZZNB;20240402;1000;N1;91502000-3;USD;1000;M;C;;;20240402;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;741.64;0.00;1IQ8;0016;ZTAN;0004393809;007883006;;;;;
0096303556;000010;ZZNB;20240403;1000;N1;91502000-3;USD;1000;M;C;;;20240403;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;370.82;0.00;1IQ8;0016;ZTAN;0004394195;007883006;;;;;
0096305163;000010;ZZNB;20240404;1000;N1;91502000-3;USD;1000;M;C;;;20240404;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;741.64;0.00;1IQ8;0016;ZTAN;0004395567;007883006;;;;;
0096308551;000020;ZZNB;20240405;1000;N1;91502000-3;USD;1000;M;C;;;20240405;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004397221;007883006;;;;;
0096310378;000020;ZZNB;20240408;1000;N1;96538130-9;USD;1000;M;C;;;20240408;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1095.98;0.00;1IQ9;0016;ZTAN;0004398357;007883006;;;;;
0096310709;000020;ZZNB;20240408;1000;N1;91502000-3;USD;1000;M;C;;;20240408;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;741.64;0.00;1IQ8;0016;ZTAN;0004398675;007883006;;;;;
0096331635;000010;ZZNB;20240422;1000;N1;91502000-3;USD;1000;M;C;;;20240422;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004413586;007883006;;;;;
0096332753;000010;ZZAM;20240423;1000;N1;93659000-4;CLP;1000;M;C;;;20240423;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;5974.53;0.00;1PA1;0016;ZTAN;0004414256;2400639602;;;;;
0096334995;000010;ZZNB;20240424;1000;N1;91502000-3;USD;1000;M;C;;;20240424;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004415758;007883006;;;;;
0096338169;000010;ZZNB;20240425;1000;N1;99576460-1;USD;1000;M;C;;;20240425;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1052.32;0.00;1IQ8;0016;ZTAN;0004417707;007883006;;;;;
0096339917;000020;ZZNB;20240426;1000;N1;91502000-3;USD;1000;M;C;;;20240426;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004418904;007883006;;;;;
0096351606;000010;ZZNB;20240503;1000;N1;99576460-1;USD;1000;M;C;;;20240503;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1052.57;0.00;1IQ8;0016;ZTAN;0004425344;007883006;;;;;
0096354746;000010;ZZNB;20240506;1000;N1;76686138-5;USD;1000;M;C;;;20240506;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1035.92;0.00;1IQ8;0016;ZTAN;0004427644;007883006;;;;;
0096360004;000010;ZZAM;20240509;1000;N1;93546000-K;CLP;1000;M;C;;;20240509;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;5488.60;0.00;1PA1;0016;ZTAN;0004431682;2401068501;;;;;
0096361894;000020;ZZAM;20240510;1000;N1;93659000-4;CLP;1000;M;C;;;20240510;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;2987.27;0.00;1PA1;0016;ZTAN;0004432937;2401068501;;;;;
0096362656;000010;ZZNB;20240513;1000;N1;91502000-3;USD;1000;M;C;;;20240513;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004433536;007883006;;;;;
0096365379;000010;ZZNB;20240514;1000;N1;91502000-3;USD;1000;M;C;;;20240514;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;370.82;0.00;1IQ8;0016;ZTAN;0004435011;007883006;;;;;
0096370109;000010;ZZNB;20240516;1000;N1;99576460-1;USD;1000;M;C;;;20240516;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1105.02;0.00;1IQ8;0016;ZTAN;0004438417;007883006;;;;;
0096374247;000010;ZZNB;20240520;1000;N1;91502000-3;USD;1000;M;C;;;20240520;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004441185;007883006;;;;;
0096376737;000010;ZZNB;20240522;1000;N1;91502000-3;USD;1000;M;C;;;20240522;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004443024;007883006;;;;;
0096379710;000010;ZZNB;20240524;1000;N1;91502000-3;USD;1000;M;C;;;20240524;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004445185;007883006;;;;;
0096382605;000010;ZZNB;20240527;1000;N1;99576460-1;USD;1000;M;C;;;20240527;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1112.22;0.00;1IQ8;0016;ZTAN;0004446712;007883006;;;;;
0096398952;000010;ZZNB;20240604;1000;N1;91502000-3;USD;1000;M;C;;;20240604;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;185.41;0.00;1IQ8;0016;ZTAN;0004456709;007883006;;;;;
0096399142;000020;ZZNB;20240604;1000;N1;91502000-3;USD;1000;M;C;;;20240604;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;741.64;0.00;1IQ8;0016;ZTAN;0004456839;007883006;;;;;
0096402134;000010;ZZNB;20240606;1000;N1;7130347-0;USD;1000;M;C;;;20240606;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;258.86;0.00;1IQ8;0016;ZTAN;0004458933;013574004;;;;;
0096402516;000010;ZZNB;20240606;1000;N1;99576460-1;USD;1000;M;C;;;20240606;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;1108.45;0.00;1IQ8;0016;ZTAN;0004459194;013574004;;;;;
0096406096;000010;ZZNB;20240610;1000;N1;91502000-3;USD;1000;M;C;;;20240610;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;183.89;0.00;1IQ8;0016;ZTAN;0004461901;013574004;;;;;
0096411129;000010;ZZNB;20240613;1000;N1;91502000-3;USD;1000;M;C;;;20240613;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;183.89;0.00;1IQ8;0016;ZTAN;0004465446;013574004;;;;;
0096411245;000010;ZZAM;20240613;1000;N1;93659000-4;CLP;1000;M;C;;;20240613;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;11949.08;0.00;1PA1;0016;ZTAN;0004465543;2401068501;;;;;
0096419778;000020;ZZNB;20240619;1000;N1;91502000-3;USD;1000;M;C;;;20240619;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;735.54;0.00;1IQ8;0016;ZTAN;0004471363;013574004;;;;;
0096426987;000010;ZZAM;20240626;1000;N1;91502000-3;CLP;1000;M;C;;;20240626;000000000000701510;1200 R 24 CR926B 18PR SET;1.000;1513.38;0.00;1PA1;0016;ZTAN;0004476152;2401068501;;;;;
0096427722;000010;ZZNB;20240626;1000;N1;91502000-3;USD;1000;M;C;;;20240626;000000000000701510;1200 R 24 CR926B 18PR SET;4.000;735.54;0.00;1IQ8;0016;ZTAN;0004476576;013574004;;;;;
0096433030;000020;ZZNB;20240628;1000;N1;99576460-1;USD;1000;M;C;;;20240628;000000000000701510;1200 R 24 CR926B 18PR SET;2.000;554.53;0.00;1IQ8;0016;ZTAN;0004479159;013574004;;;;;
0096161254;000010;ZZNB;20240103;1000;N1;77135874-8;USD;1000;M;C;;;20240103;000000000000817428;295/80 R 22.5 CR926D 18PR TL;4.000;689.07;0.00;1IQ8;0016;ZTAN;0004300252;057180029;;;;;
0096181458;000010;ZZNB;20240117;1000;N1;10262253-7;USD;1000;M;C;;;20240117;000000000000817428;295/80 R 22.5 CR926D 18PR TL;2.000;319.61;0.00;1IQ8;0016;ZTAN;0004315156;057180029;;;;;
0096212119;000010;ZZNB;20240202;1000;N1;91502000-3;USD;1000;M;C;;;20240202;000000000000701510;1200 R 24 CR926B 18PR SET;16.000;2917.79;0.00;1IQ8;0016;ZTAN;0004334036;002471004;;;;;
0096219724;000010;ZZNB;20240208;1000;N1;91502000-3;USD;1000;M;C;;;20240208;000000000000701510;1200 R 24 CR926B 18PR SET;8.000;1458.89;0.00;1IQ8;0016;ZTAN;0004340002;002471004;;;;;
0096228601;000010;ZZNB;20240215;1000;N1;91502000-3;USD;1000;M;C;;;20240215;000000000000817428;295/80 R 22.5 CR926D 18PR TL;4.000;463.84;0.00;1IQ8;0016;ZTAN;0004346302;005883016;;;;;
0096228695;000010;ZZNB;20240215;1000;N1;91502000-3;USD;1000;M;C;;;20240215;000000000000701510;1200 R 24 CR926B 18PR SET;6.000;1094.17;0.00;1IQ8;0016;ZTAN;0004346393;002471004;;;;;
0096231131;000010;ZZAM;20240216;1000;N1;76258797-1;CLP;1000;M;C;;;20240216;000000000000817428;295/80 R 22.5 CR926D 18PR TL;4.000;7170.16;0.00;1PA1;0016;ZTAN;0004348026;2300056038;;;;;
0096235540;000020;ZZNB;20240220;1000;N1;91502000-3;USD;1000;M;C;;;20240220;000000000000701510;1200 R 24 CR926B 18PR SET;13.000;2370.70;0.00;1IQ8;0016;ZTAN;0004350313;002471004;;;;;
0096243247;000020;ZZNB;20240226;1000;N1;91502000-3;USD;1000;M;C;;;20240226;000000000000701510;1200 R 24 CR926B 18PR SET;16.000;2917.79;0.00;1IQ8;0016;ZTAN;0004356151;002471004;;;;;
0096245531;000010;ZZNB;20240227;1000;N1;76706738-0;USD;1000;M;C;;;20240227;000000000000817428;295/80 R 22.5 CR926D 18PR TL;6.000;983.38;0.00;1IQ8;0016;ZTAN;0004357512;005883016;;;;;
0096254699;000020;ZZNB;20240301;1000;N1;91502000-3;USD;1000;M;C;;;20240301;000000000000701510;1200 R 24 CR926B 18PR SET;12.000;2188.34;0.00;1IQ8;0016;ZTAN;0004361766;002471004;;;;;
0096260889;000010;ZZNB;20240306;1000;N1;77805869-3;USD;1000;M;C;;;20240306;000000000000817428;295/80 R 22.5 CR926D 18PR TL;2.000;301.83;0.00;1IQ8;0016;ZTAN;0004366174;005883016;;;;;
0096267816;000020;ZZNB;20240311;1000;N1;77534144-0;USD;1000;M;C;;;20240311;000000000000817428;295/80 R 22.5 CR926D 18PR TL;1.000;167.88;0.00;1IQ9;0016;ZTAN;0004371295;005883016;;;;;
0096276926;000010;ZZNB;20240318;1000;N1;76460017-7;USD;1000;M;C;;;20240318;000000000000817428;295/80 R 22.5 CR926D 18PR TL;2.000;368.56;0.00;1IQ8;0016;ZTAN;0004377406;007883037;;;;;
